"employee_id","course_number","course_name","course_credit_type","power_school_number","school_number","campus","campus_type","work_start_date","work_end_date","leave_start_date","leave_end_date","fmla_days_out","missing_begining_start_date","missing_begining_end_date","missing_begining_days_out","missing_ending_start_date","missing_ending_end_date","missing_ending_days_out","total_days_out"
88661,"x02630040","English Language Arts, Grade 4","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20111,"x02630040","English Language Arts, Grade 4","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86308,"x02630050","English Language Arts, Grade 5","ELA",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13802,"x02640005","Mathematics, Kindergarten","MATH",108807115,108807115,"North Mission","Academy",2023-07-10,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91950,"x02640005","Mathematics, Kindergarten","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12006,"x02640005","Mathematics, Kindergarten","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-20,81,NA,NA,NA,NA,NA,NA,81
19343,"x02640010","Mathematics, Grade 1","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73803,"x02640020","Mathematics, Grade 2","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-10,71,NA,NA,NA,NA,NA,NA,71
23953,"x02640020","Mathematics, Grade 2","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19297,"x02640030","Mathematics, Grade 3","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60387,"x02640030","Mathematics, Grade 3","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2024-04-02,2024-06-30,89,NA,NA,NA,NA,NA,NA,89
25069,"x02640040","Mathematics, Grade 4","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13083,"x02640040","Mathematics, Grade 4","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61653,"x02640050","Mathematics, Grade 5","MATH",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20089,"x02650000","Science, Kindergarten","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62332,"x02650000","Science, Kindergarten","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
88489,"x02650000","Science, Kindergarten","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12006,"x02650000","Science, Kindergarten","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-20,81,NA,NA,NA,NA,NA,NA,81
91950,"x02650000","Science, Kindergarten","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13268,"x02650100","Science, Grade 1","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73803,"x02650200","Science, Grade 2","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-10,71,NA,NA,NA,NA,NA,NA,71
23953,"x02650200","Science, Grade 2","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69869,"x02650300","Science, Grade 3","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61387,"x02650400","Science, Grade 4","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
74147,"x02650500","Science, Grade 5","SCI",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20089,"x02660009","Social Studies, Kindergarten","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13802,"x02660009","Social Studies, Kindergarten","SS",108807115,108807115,"North Mission","Academy",2023-07-10,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12006,"x02660009","Social Studies, Kindergarten","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-20,81,NA,NA,NA,NA,NA,NA,81
88489,"x02660009","Social Studies, Kindergarten","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91950,"x02660009","Social Studies, Kindergarten","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13268,"x02660010","Social Studies, Grade 1","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
73803,"x02660020","Social Studies, Grade 2","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,2023-07-31,2023-10-10,71,NA,NA,NA,NA,NA,NA,71
23953,"x02660020","Social Studies, Grade 2","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69869,"x02660030","Social Studies, Grade 3","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61387,"x02660040","Social Studies, Grade 4","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21240,"x02660050","Social Studies, Grade 5","SS",108807115,108807115,"North Mission","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13147,"x02620001","Reading, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19834,"x02620001","Reading, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89036,"x02620001","Reading, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16992,"x02620001","Reading, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17162,"x02620001","Reading, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20153,"x02620010","Reading, Grade 1","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61633,"x02620010","Reading, Grade 1","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14325,"x02620010","Reading, Grade 1","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14549,"x02620010","Reading, Grade 1","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86324,"x02620020","Reading, Grade 2","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69973,"x02620020","Reading, Grade 2","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23704,"x02620020","Reading, Grade 2","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,2024-03-04,2024-06-30,118,NA,NA,NA,NA,NA,NA,118
93927,"x02620020","Reading, Grade 2","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13147,"x02630001","English Language Arts, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19834,"x02630001","English Language Arts, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17162,"x02630001","English Language Arts, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89036,"x02630001","English Language Arts, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16992,"x02630001","English Language Arts, Kindergarten","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14549,"x02630010","English Language Arts, Grade 1","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61633,"x02630010","English Language Arts, Grade 1","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23704,"x02630020","English Language Arts, Grade 2","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,2024-03-04,2024-06-30,118,NA,NA,NA,NA,NA,NA,118
69973,"x02630020","English Language Arts, Grade 2","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89030,"x02630030","English Language Arts, Grade 3","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69919,"x02630040","English Language Arts, Grade 4","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92292,"x02630050","English Language Arts, Grade 5","ELA",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13147,"x02640005","Mathematics, Kindergarten","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19834,"x02640005","Mathematics, Kindergarten","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89036,"x02640005","Mathematics, Kindergarten","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16992,"x02640005","Mathematics, Kindergarten","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17162,"x02640005","Mathematics, Kindergarten","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20153,"x02640010","Mathematics, Grade 1","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14325,"x02640010","Mathematics, Grade 1","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86324,"x02640020","Mathematics, Grade 2","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93927,"x02640020","Mathematics, Grade 2","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23460,"x02640030","Mathematics, Grade 3","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61458,"x02640040","Mathematics, Grade 4","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23710,"x02640050","Mathematics, Grade 5","MATH",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13147,"x02650000","Science, Kindergarten","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19834,"x02650000","Science, Kindergarten","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89036,"x02650000","Science, Kindergarten","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17162,"x02650000","Science, Kindergarten","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16992,"x02650000","Science, Kindergarten","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14549,"x02650100","Science, Grade 1","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61633,"x02650100","Science, Grade 1","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20153,"x02650100","Science, Grade 1","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14325,"x02650100","Science, Grade 1","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86324,"x02650200","Science, Grade 2","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69973,"x02650200","Science, Grade 2","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23704,"x02650200","Science, Grade 2","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,2024-03-04,2024-06-30,118,NA,NA,NA,NA,NA,NA,118
93927,"x02650200","Science, Grade 2","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25522,"x02650400","Science, Grade 4","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84374,"x02650500","Science, Grade 5","SCI",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13147,"x02660009","Social Studies, Kindergarten","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19834,"x02660009","Social Studies, Kindergarten","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
89036,"x02660009","Social Studies, Kindergarten","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16992,"x02660009","Social Studies, Kindergarten","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17162,"x02660009","Social Studies, Kindergarten","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14549,"x02660010","Social Studies, Grade 1","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61633,"x02660010","Social Studies, Grade 1","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20153,"x02660010","Social Studies, Grade 1","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14325,"x02660010","Social Studies, Grade 1","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86324,"x02660020","Social Studies, Grade 2","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23704,"x02660020","Social Studies, Grade 2","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,2024-03-04,2024-06-30,118,NA,NA,NA,NA,NA,NA,118
69973,"x02660020","Social Studies, Grade 2","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93927,"x02660020","Social Studies, Grade 2","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
18833,"x02660030","Social Studies, Grade 3","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25522,"x02660040","Social Studies, Grade 4","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20241,"x02660050","Social Studies, Grade 5","SS",108807111,108807111,"McAllen","Academy",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x820006LE","English Language Arts - Grade 6 ","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x821006LM","Mathematics -Grade 6","MATH",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x823006LH","Humanities - Grade 6","SS",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x827006LS","Science - Grade 6 ","SCI",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x829107LE","English Language Arts - Grade 7","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x829207LM","Mathematics -Grade 7","MATH",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x829407LH","Humanities - Grade 7","SS",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x829807LS","Science - Grade 7","SCI",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x830008LE","English Language Arts - Grade 8","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x831008LM","Mathematics -Grade 8","MATH",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x833008LH","Humanities - Grade 8","SS",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12666,"x837008LS","Science - Grade 8","SCI",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86947,"xADV0264006","Advanced Mathematics, Grade 6","MATH",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85503,"xADV0266006","Advanced Social Studies, Grade 6-World H","SS",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86427,"xADV0280000","Advanced English Language Arts, Grade 6","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12682,"xADV0306060","Advanced Science, Grade 6-Earth Science","SCI",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12682,"xADV0306070","Advanced Science, Grade 7-Life Science","SCI",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22087,"xADV0310050","Advanced Algebra 1","MATH",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83646,"xADV0310300","Advanced Mathematics, Grade 7 Pre-Algebr","MATH",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
100832,"xADV0320054","Advanced English Language Arts, Grade 7","ELA",108807046,108807006,"San Juan","College Prep",2024-01-22,2024-05-27,NA,NA,NA,2023-09-01,2024-01-21,142,NA,NA,NA,142
9828,"xADV0320055","Advanced English Language Arts, Grade 8","ELA",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85503,"xADV0334300","Advanced Social Studies, Grade 7-Texas H","SS",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69118,"xADV0334310","Advanced Social Studies, Gr 8-U.S. Histo","SS",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,2023-07-31,2023-09-18,49,NA,NA,NA,NA,NA,NA,49
9922,"xPAP0301028","Pre-AP Biology (8th Grade)","SCI",108807046,108807006,"San Juan","College Prep",2023-07-31,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20155,"x02620001","Reading, Kindergarten","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23186,"x02620001","Reading, Kindergarten","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16884,"x02620010","Reading, Grade 1","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70184,"x02620020","Reading, Grade 2","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20155,"x02630001","English Language Arts, Kindergarten","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
23186,"x02630001","English Language Arts, Kindergarten","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13869,"x02630010","English Language Arts, Grade 1","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
91484,"x02630020","English Language Arts, Grade 2","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
83929,"x02630030","English Language Arts, Grade 3","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61886,"x02630040","English Language Arts, Grade 4","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
61031,"x02630050","English Language Arts, Grade 5","ELA",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
62342,"x02640005","Mathematics, Kindergarten","MATH",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24384,"x02640010","Mathematics, Grade 1","MATH",108807126,108807126,"Mays","Academy",2023-08-01,2024-03-28,2024-03-28,2024-06-30,94,NA,NA,NA,2024-03-29,2024-05-27,59,153
20246,"x02640020","Mathematics, Grade 2","MATH",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
24355,"x02640030","Mathematics, Grade 3","MATH",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60829,"x02640040","Mathematics, Grade 4","MATH",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
70217,"x02640050","Mathematics, Grade 5","MATH",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92902,"x02650000","Science, Kindergarten","SCI",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12952,"x02650100","Science, Grade 1","SCI",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22861,"x02650200","Science, Grade 2","SCI",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
87701,"x02650300","Science, Grade 3","SCI",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69323,"x02650500","Science, Grade 5","SCI",108807126,108807126,"Mays","Academy",2023-08-01,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
